index,filename,dimensions,format
4732,6-3_output\fld\u5fa\texture\u5fa_a1_min01_n.dds,1024x1024,BC3_UNORM
4732,7-0_output\fld\u5fa\texture\u5fa_a1_min01_n.dds,1024x1024,BC7_UNORM
4734,6-3_output\fld\u5fb\texture\u5fb_a0_mtl28_n.dds,256x256,BC3_UNORM
4734,7-0_output\fld\u5fb\texture\u5fb_a0_mtl28_n.dds,256x256,BC7_UNORM
4735,6-3_output\fld\u5fb\texture\u5fb_a0_mtl31_n.dds,1024x1024,BC3_UNORM
4735,7-0_output\fld\u5fb\texture\u5fb_a0_mtl31_n.dds,1024x1024,BC7_UNORM
4736,6-3_output\fld\u5fb\texture\u5fb_a0_mtl47_n.dds,512x512,BC3_UNORM
4736,7-0_output\fld\u5fb\texture\u5fb_a0_mtl47_n.dds,512x512,BC7_UNORM
4737,6-3_output\fld\u5fb\texture\u5fb_a0_stn06_n.dds,512x512,BC3_UNORM
4737,7-0_output\fld\u5fb\texture\u5fb_a0_stn06_n.dds,512x512,BC7_UNORM
4738,6-3_output\fld\u5fb\texture\u5fb_a0_stn07_n.dds,512x512,BC3_UNORM
4738,7-0_output\fld\u5fb\texture\u5fb_a0_stn07_n.dds,512x512,BC7_UNORM
4739,6-3_output\fld\u5fb\texture\u5fb_u0_brk01_n.dds,512x512,BC3_UNORM
4739,7-0_output\fld\u5fb\texture\u5fb_u0_brk01_n.dds,512x512,BC7_UNORM
4740,6-3_output\fld\u5fb\texture\u5fb_u0_plt05_n.dds,2048x2048,BC3_UNORM
4740,7-0_output\fld\u5fb\texture\u5fb_u0_plt05_n.dds,2048x2048,BC7_UNORM
4748,6-3_output\fld\w1f1\texture\w1f1_b1_mtst1_n.dds,1024x1024,BC3_UNORM
4748,7-0_output\fld\w1f1\texture\w1f1_b1_mtst1_n.dds,1024x1024,BC7_UNORM
4749,6-3_output\fld\w1f1\texture\w1f1_b1_stvr7_n.dds,512x512,BC3_UNORM
4749,7-0_output\fld\w1f1\texture\w1f1_b1_stvr7_n.dds,512x512,BC7_UNORM
4750,6-3_output\fld\w1f1\texture\w1f1_b5_g0001_n.dds,512x512,BC3_UNORM
4750,7-0_output\fld\w1f1\texture\w1f1_b5_g0001_n.dds,512x512,BC7_UNORM
4751,6-3_output\fld\w1f1\texture\w1f1_b6_bord1_d.dds,256x256,BC3_UNORM
4751,7-0_output\fld\w1f1\texture\w1f1_b6_bord1_d.dds,256x256,BC7_UNORM
4752,6-3_output\fld\w1f1\texture\w1f1_b6_leaf1_d.dds,256x512,BC3_UNORM
4752,7-0_output\fld\w1f1\texture\w1f1_b6_leaf1_d.dds,256x512,BC7_UNORM
4753,6-3_output\fld\w1f1\texture\w1f1_b6_leaf1_n.dds,256x512,BC3_UNORM
4753,7-0_output\fld\w1f1\texture\w1f1_b6_leaf1_n.dds,256x512,BC7_UNORM
4755,6-3_output\fld\w1f1\texture\w1f1_b6_sqer3_n.dds,256x256,BC3_UNORM
4755,7-0_output\fld\w1f1\texture\w1f1_b6_sqer3_n.dds,256x256,BC7_UNORM
4758,6-3_output\fld\w1f1\texture\w1f1_p1_flr2_n.dds,512x512,BC3_UNORM
4758,7-0_output\fld\w1f1\texture\w1f1_p1_flr2_n.dds,512x512,BC7_UNORM
4784,6-3_output\fld\w1f2\texture\w1f2_b1_mtst1_n.dds,1024x1024,BC3_UNORM
4784,7-0_output\fld\w1f2\texture\w1f2_b1_mtst1_n.dds,1024x1024,BC7_UNORM
4785,6-3_output\fld\w1f2\texture\w1f2_b1_roof1_n.dds,256x256,BC3_UNORM
4785,7-0_output\fld\w1f2\texture\w1f2_b1_roof1_n.dds,256x256,BC7_UNORM
4786,6-3_output\fld\w1f2\texture\w1f2_b1_stbl1_n.dds,1024x1024,BC3_UNORM
4786,7-0_output\fld\w1f2\texture\w1f2_b1_stbl1_n.dds,1024x1024,BC7_UNORM
4787,6-3_output\fld\w1f2\texture\w1f2_b1_stbl3_n.dds,512x512,BC3_UNORM
4787,7-0_output\fld\w1f2\texture\w1f2_b1_stbl3_n.dds,512x512,BC7_UNORM
4817,6-3_output\fld\w1f2\texture\w1f2_v1_lmp01_n.dds,64x128,BC3_UNORM
4817,7-0_output\fld\w1f2\texture\w1f2_v1_lmp01_n.dds,64x128,BC7_UNORM
4827,6-3_output\fld\w1f3\texture\w1f3_b5_win01_n.dds,64x128,BC3_UNORM
4827,7-0_output\fld\w1f3\texture\w1f3_b5_win01_n.dds,64x128,BC7_UNORM
4886,6-3_output\fld\w1f4\texture\w1f4_d1_ruin1_n.dds,512x512,BC3_UNORM
4886,7-0_output\fld\w1f4\texture\w1f4_d1_ruin1_n.dds,512x512,BC7_UNORM
4887,6-3_output\fld\w1f4\texture\w1f4_d1_ruin2_n.dds,512x512,BC3_UNORM
4887,7-0_output\fld\w1f4\texture\w1f4_d1_ruin2_n.dds,512x512,BC7_UNORM
4907,6-3_output\fld\w1f4\texture\_w1f4_wave_n.dds,512x512,BC3_UNORM
4907,7-0_output\fld\w1f4\texture\_w1f4_wave_n.dds,512x512,BC7_UNORM
4910,6-3_output\fld\w1f5\texture\w1f0_a0_glas0_n.dds,128x128,BC3_UNORM
4910,7-0_output\fld\w1f5\texture\w1f0_a0_glas0_n.dds,128x128,BC7_UNORM
4929,6-3_output\fld\w1fa\texture\w1fa_t1_grnd1_n.dds,1024x1024,BC3_UNORM
4929,7-0_output\fld\w1fa\texture\w1fa_t1_grnd1_n.dds,1024x1024,BC7_UNORM
4932,6-3_output\fld\w1fc\texture\w1fc_a1_goal1_n.dds,512x512,BC3_UNORM
4932,7-0_output\fld\w1fc\texture\w1fc_a1_goal1_n.dds,512x512,BC7_UNORM
4935,6-3_output\fld\w1fc\texture\w1fc_a1_gras1_n.dds,256x256,BC3_UNORM
4935,7-0_output\fld\w1fc\texture\w1fc_a1_gras1_n.dds,256x256,BC7_UNORM
4936,6-3_output\fld\w1fc\texture\w1fc_a1_pilr1_n.dds,512x512,BC3_UNORM
4936,7-0_output\fld\w1fc\texture\w1fc_a1_pilr1_n.dds,512x512,BC7_UNORM
4937,6-3_output\fld\w1fc\texture\w1fc_a1_pole1_n.dds,256x256,BC3_UNORM
4937,7-0_output\fld\w1fc\texture\w1fc_a1_pole1_n.dds,256x256,BC7_UNORM
4938,6-3_output\fld\w1fc\texture\w1fc_a1_rail2_n.dds,256x256,BC3_UNORM
4938,7-0_output\fld\w1fc\texture\w1fc_a1_rail2_n.dds,256x256,BC7_UNORM
4939,6-3_output\fld\w1fc\texture\w1fc_a1_rail3_n.dds,256x256,BC3_UNORM
4939,7-0_output\fld\w1fc\texture\w1fc_a1_rail3_n.dds,256x256,BC7_UNORM
4942,6-3_output\fld\w1fc\texture\w1fc_a1_stoj1_n.dds,512x512,BC3_UNORM
4942,7-0_output\fld\w1fc\texture\w1fc_a1_stoj1_n.dds,512x512,BC7_UNORM
4943,6-3_output\fld\w1fc\texture\w1fc_a1_towr1_n.dds,512x512,BC3_UNORM
4943,7-0_output\fld\w1fc\texture\w1fc_a1_towr1_n.dds,512x512,BC7_UNORM
4944,6-3_output\fld\w1fz\texture\w1fz_a4_moyo1_n.dds,2048x1024,BC3_UNORM
4944,7-0_output\fld\w1fz\texture\w1fz_a4_moyo1_n.dds,2048x1024,BC7_UNORM
4945,6-3_output\fld\w1fz\texture\w1fz_a4_yuka1_d.dds,2048x2048,BC3_UNORM
4945,7-0_output\fld\w1fz\texture\w1fz_a4_yuka1_d.dds,2048x2048,BC7_UNORM
4946,6-3_output\fld\w1fz\texture\w1fz_a4_yuka2_d.dds,2048x2048,BC3_UNORM
4946,7-0_output\fld\w1fz\texture\w1fz_a4_yuka2_d.dds,2048x2048,BC7_UNORM
4952,6-3_output\fld\z3fa\texture\z3fa_a0_cha01_n.dds,256x256,BC3_UNORM
4952,7-0_output\fld\z3fa\texture\z3fa_a0_cha01_n.dds,256x256,BC7_UNORM
4954,6-3_output\fld\z3fa\texture\z3fa_a0_ston2_n.dds,512x512,BC3_UNORM
4954,7-0_output\fld\z3fa\texture\z3fa_a0_ston2_n.dds,512x512,BC7_UNORM
4957,6-3_output\fld\z3fa\texture\z3fa_a1_kaji2_n.dds,256x256,BC3_UNORM
4957,7-0_output\fld\z3fa\texture\z3fa_a1_kaji2_n.dds,256x256,BC7_UNORM
4965,6-3_output\fld\z3fa\texture\z3fa_c1_but03_n.dds,256x256,BC3_UNORM
4965,7-0_output\fld\z3fa\texture\z3fa_c1_but03_n.dds,256x256,BC7_UNORM
4971,6-3_output\fld\z3fa\texture\z3fa_p1_trk02_n.dds,1024x1024,BC3_UNORM
4971,7-0_output\fld\z3fa\texture\z3fa_p1_trk02_n.dds,1024x1024,BC7_UNORM
4998,6-3_output\fld\z3fa\texture\z3fa_t1_vol01_n.dds,512x512,BC3_UNORM
4998,7-0_output\fld\z3fa\texture\z3fa_t1_vol01_n.dds,512x512,BC7_UNORM
5009,6-3_output\fld\z3fb\texture\z3fb_a0_stvr7_n.dds,512x512,BC3_UNORM
5009,7-0_output\fld\z3fb\texture\z3fb_a0_stvr7_n.dds,512x512,BC7_UNORM
5011,6-3_output\fld\z3fb\texture\z3fb_a1_tent1_n.dds,256x256,BC3_UNORM
5011,7-0_output\fld\z3fb\texture\z3fb_a1_tent1_n.dds,256x256,BC7_UNORM
5012,6-3_output\fld\z3fb\texture\z3fb_a1_wood1_n.dds,512x512,BC3_UNORM
5012,7-0_output\fld\z3fb\texture\z3fb_a1_wood1_n.dds,512x512,BC7_UNORM
5013,6-3_output\fld\z3fb\texture\z3fb_a1_wood4_n.dds,256x256,BC3_UNORM
5013,7-0_output\fld\z3fb\texture\z3fb_a1_wood4_n.dds,256x256,BC7_UNORM
5014,6-3_output\fld\z3fb\texture\z3fb_a2_door1_n.dds,512x512,BC3_UNORM
5014,7-0_output\fld\z3fb\texture\z3fb_a2_door1_n.dds,512x512,BC7_UNORM
5015,6-3_output\fld\z3fb\texture\z3fb_a2_wood1_n.dds,512x512,BC3_UNORM
5015,7-0_output\fld\z3fb\texture\z3fb_a2_wood1_n.dds,512x512,BC7_UNORM
5016,6-3_output\fld\z3fb\texture\z3fb_a2_wood3_n.dds,256x256,BC3_UNORM
5016,7-0_output\fld\z3fb\texture\z3fb_a2_wood3_n.dds,256x256,BC7_UNORM
5017,6-3_output\fld\z3fb\texture\z3fb_a2_wood4_n.dds,512x512,BC3_UNORM
5017,7-0_output\fld\z3fb\texture\z3fb_a2_wood4_n.dds,512x512,BC7_UNORM
5018,6-3_output\fld\z3fb\texture\z3fb_b0_wood4_n.dds,512x256,BC3_UNORM
5018,7-0_output\fld\z3fb\texture\z3fb_b0_wood4_n.dds,512x256,BC7_UNORM
5019,6-3_output\fld\z3fb\texture\z3fb_b1_wall1_n.dds,1024x1024,BC3_UNORM
5019,7-0_output\fld\z3fb\texture\z3fb_b1_wall1_n.dds,1024x1024,BC7_UNORM
5020,6-3_output\fld\z3fb\texture\z3fb_b4_clot1_n.dds,256x256,BC3_UNORM
5020,7-0_output\fld\z3fb\texture\z3fb_b4_clot1_n.dds,256x256,BC7_UNORM
5022,6-3_output\fld\z3fb\texture\z3fb_b4_tent1_n.dds,512x512,BC3_UNORM
5022,7-0_output\fld\z3fb\texture\z3fb_b4_tent1_n.dds,512x512,BC7_UNORM
5023,6-3_output\fld\z3fb\texture\z3fb_b7_quad1_n.dds,512x512,BC3_UNORM
5023,7-0_output\fld\z3fb\texture\z3fb_b7_quad1_n.dds,512x512,BC7_UNORM
5024,6-3_output\fld\z3fb\texture\z3fb_i1_clot1_n.dds,256x256,BC3_UNORM
5024,7-0_output\fld\z3fb\texture\z3fb_i1_clot1_n.dds,256x256,BC7_UNORM
5025,6-3_output\fld\z3fb\texture\z3fb_i1_tent1_n.dds,512x512,BC3_UNORM
5025,7-0_output\fld\z3fb\texture\z3fb_i1_tent1_n.dds,512x512,BC7_UNORM
5031,6-3_output\fld\z3fb\texture\z3fb_p1_tree2_n.dds,256x512,BC3_UNORM
5031,7-0_output\fld\z3fb\texture\z3fb_p1_tree2_n.dds,256x512,BC7_UNORM
5037,6-3_output\fld\z3fb\texture\z3fb_p4_mus01_n.dds,128x128,BC3_UNORM
5037,7-0_output\fld\z3fb\texture\z3fb_p4_mus01_n.dds,128x128,BC7_UNORM
5038,6-3_output\fld\z3fb\texture\z3fb_p4_mus03_n.dds,256x512,BC3_UNORM
5038,7-0_output\fld\z3fb\texture\z3fb_p4_mus03_n.dds,256x512,BC7_UNORM
5042,6-3_output\fld\z3fb\texture\z3fb_pc_tree7_n.dds,256x512,BC3_UNORM
5042,7-0_output\fld\z3fb\texture\z3fb_pc_tree7_n.dds,256x512,BC7_UNORM
5045,6-3_output\fld\z3fb\texture\z3fb_t1_cry01_n.dds,1024x1024,BC3_UNORM
5045,7-0_output\fld\z3fb\texture\z3fb_t1_cry01_n.dds,1024x1024,BC7_UNORM
5046,6-3_output\fld\z3fb\texture\z3fb_t1_cry02_n.dds,1024x1024,BC3_UNORM
5046,7-0_output\fld\z3fb\texture\z3fb_t1_cry02_n.dds,1024x1024,BC7_UNORM
5053,6-3_output\fld\z3fb\texture\z3fb_t1_grnd4_n.dds,1024x1024,BC3_UNORM
5053,7-0_output\fld\z3fb\texture\z3fb_t1_grnd4_n.dds,1024x1024,BC7_UNORM
5064,6-3_output\fld\z3fb\texture\z3fb_t1_ice08_n.dds,1024x1024,BC3_UNORM
5064,7-0_output\fld\z3fb\texture\z3fb_t1_ice08_n.dds,1024x1024,BC7_UNORM
5073,6-3_output\fld\z3fb\texture\z3fb_t1_wall3_n.dds,2048x2048,BC3_UNORM
5073,7-0_output\fld\z3fb\texture\z3fb_t1_wall3_n.dds,2048x2048,BC7_UNORM
5079,6-3_output\fld\z3fc\texture\z3fb_t1_snow1_n.dds,1024x1024,BC3_UNORM
5079,7-0_output\fld\z3fc\texture\z3fb_t1_snow1_n.dds,1024x1024,BC7_UNORM
5082,6-3_output\fld\z3fc\texture\z3fc_a0_taki1_n.dds,256x256,BC3_UNORM
5082,7-0_output\fld\z3fc\texture\z3fc_a0_taki1_n.dds,256x256,BC7_UNORM
5083,6-3_output\fld\z3fc\texture\z3fc_a1_kusa1_n.dds,1024x1024,BC3_UNORM
5083,7-0_output\fld\z3fc\texture\z3fc_a1_kusa1_n.dds,1024x1024,BC7_UNORM
5087,6-3_output\fld\z3fc\texture\z3fc_b0_me02a_n.dds,1024x1024,BC3_UNORM
5087,7-0_output\fld\z3fc\texture\z3fc_b0_me02a_n.dds,1024x1024,BC7_UNORM
5101,6-3_output\fld\z3fc\texture\z3fc_x1_mag01_n.dds,1024x1024,BC3_UNORM
5101,7-0_output\fld\z3fc\texture\z3fc_x1_mag01_n.dds,1024x1024,BC7_UNORM
5107,6-3_output\fld\z3fd\texture\z3fd_a1_kaji2_n.dds,256x256,BC3_UNORM
5107,7-0_output\fld\z3fd\texture\z3fd_a1_kaji2_n.dds,256x256,BC7_UNORM
5109,6-3_output\fld\z3fd\texture\z3fd_a3_labo4_n.dds,256x256,BC3_UNORM
5109,7-0_output\fld\z3fd\texture\z3fd_a3_labo4_n.dds,256x256,BC7_UNORM
5146,6-3_output\fld\z3fd\texture\z3fd_t1_vol01_n.dds,512x512,BC3_UNORM
5146,7-0_output\fld\z3fd\texture\z3fd_t1_vol01_n.dds,512x512,BC7_UNORM
5149,6-3_output\fld\z3fd\texture\z3fd_u1_aet02_n.dds,512x512,BC3_UNORM
5149,7-0_output\fld\z3fd\texture\z3fd_u1_aet02_n.dds,512x512,BC7_UNORM
5157,6-3_output\fld\z5fa\texture\z5fa_a1_hir04_n.dds,2048x2048,BC3_UNORM
5157,7-0_output\fld\z5fa\texture\z5fa_a1_hir04_n.dds,2048x2048,BC7_UNORM
5166,6-3_output\goe\n4g1\texture\n4g1_a0_nul01_n.dds,128x128,BC3_UNORM
5166,7-0_output\goe\n4g1\texture\n4g1_a0_nul01_n.dds,128x128,BC7_UNORM
5167,6-3_output\goe\n4g1\texture\n4g1_a1_sho01_n.dds,1024x512,BC3_UNORM
5167,7-0_output\goe\n4g1\texture\n4g1_a1_sho01_n.dds,1024x512,BC7_UNORM
5169,6-3_output\goe\n4g5\texture\n4g5_t1_rock5_n.dds,1024x1024,BC3_UNORM
5169,7-0_output\goe\n4g5\texture\n4g5_t1_rock5_n.dds,1024x1024,BC7_UNORM
5170,6-3_output\goe\n4g7\texture\n4g7_m0_setr1_n.dds,256x256,BC3_UNORM
5170,7-0_output\goe\n4g7\texture\n4g7_m0_setr1_n.dds,256x256,BC7_UNORM
5175,6-3_output\goe\n4ga\texture\n4ga_a1_wod14_n.dds,512x512,BC3_UNORM
5175,7-0_output\goe\n4ga\texture\n4ga_a1_wod14_n.dds,512x512,BC7_UNORM
5176,6-3_output\goe\n4ga\texture\n4ga_r1_flor1_n.dds,512x512,BC3_UNORM
5176,7-0_output\goe\n4ga\texture\n4ga_r1_flor1_n.dds,512x512,BC7_UNORM
5177,6-3_output\goe\n4ga\texture\n4ga_r1_line1_n.dds,512x512,BC3_UNORM
5177,7-0_output\goe\n4ga\texture\n4ga_r1_line1_n.dds,512x512,BC7_UNORM
5178,6-3_output\goe\n4ga\texture\n4ga_r1_wall2_n.dds,1024x1024,BC3_UNORM
5178,7-0_output\goe\n4ga\texture\n4ga_r1_wall2_n.dds,1024x1024,BC7_UNORM
5179,6-3_output\goe\n4ga\texture\n4ga_t1_rock5_n.dds,1024x1024,BC3_UNORM
5179,7-0_output\goe\n4ga\texture\n4ga_t1_rock5_n.dds,1024x1024,BC7_UNORM
5180,6-3_output\goe\n4ga\texture\_n4ga_p1_kus04_d.dds,512x512,BC3_UNORM
5180,7-0_output\goe\n4ga\texture\_n4ga_p1_kus04_d.dds,512x512,BC7_UNORM
5182,6-3_output\goe\n4ga\texture\_n4ga_p1_kusa2_d.dds,2048x2048,BC3_UNORM
5182,7-0_output\goe\n4ga\texture\_n4ga_p1_kusa2_d.dds,2048x2048,BC7_UNORM
5184,6-3_output\goe\n4ga\texture\_n4ga_p2_flow1_d.dds,1024x512,BC3_UNORM
5184,7-0_output\goe\n4ga\texture\_n4ga_p2_flow1_d.dds,1024x512,BC7_UNORM
5185,6-3_output\goe\n4gc\texture\n4gc_a2_hou00_n.dds,1024x1024,BC3_UNORM
5185,7-0_output\goe\n4gc\texture\n4gc_a2_hou00_n.dds,1024x1024,BC7_UNORM
5225,6-3_output\hou\e1h1\texture\e1h1_b0_dor01_n.dds,512x512,BC3_UNORM
5225,7-0_output\hou\e1h1\texture\e1h1_b0_dor01_n.dds,512x512,BC7_UNORM
5237,6-3_output\hou\f1h1\texture\f1h1_a1_lamp1_n.dds,256x256,BC3_UNORM
5237,7-0_output\hou\f1h1\texture\f1h1_a1_lamp1_n.dds,256x256,BC7_UNORM
5238,6-3_output\hou\f1h1\texture\f1h1_t1_grnd3_n.dds,1024x1024,BC3_UNORM
5238,7-0_output\hou\f1h1\texture\f1h1_t1_grnd3_n.dds,1024x1024,BC7_UNORM
5272,6-3_output\hou\h1m2\texture\h1m2_t1_sand1_n.dds,1024x1024,BC3_UNORM
5272,7-0_output\hou\h1m2\texture\h1m2_t1_sand1_n.dds,1024x1024,BC7_UNORM
5273,6-3_output\hou\h1m2\texture\h1m2_t1_stn01_n.dds,512x512,BC3_UNORM
5273,7-0_output\hou\h1m2\texture\h1m2_t1_stn01_n.dds,512x512,BC7_UNORM
5274,6-3_output\hou\h1m2\texture\h1m2_t1_wall1_n.dds,1024x1024,BC3_UNORM
5274,7-0_output\hou\h1m2\texture\h1m2_t1_wall1_n.dds,1024x1024,BC7_UNORM
5278,6-3_output\hou\s1h1\texture\s1h1_a0_gvar2_n.dds,512x512,BC3_UNORM
5278,7-0_output\hou\s1h1\texture\s1h1_a0_gvar2_n.dds,512x512,BC7_UNORM
5280,6-3_output\hou\s1h1\texture\s1h1_b1_sbal1_n.dds,128x128,BC3_UNORM
5280,7-0_output\hou\s1h1\texture\s1h1_b1_sbal1_n.dds,128x128,BC7_UNORM
5282,6-3_output\hou\s1h1\texture\s1h1_s0_komo1_n.dds,512x512,BC3_UNORM
5282,7-0_output\hou\s1h1\texture\s1h1_s0_komo1_n.dds,512x512,BC7_UNORM
5298,6-3_output\hou\w1h1\texture\w1h1_a0_stvr7_n.dds,512x512,BC3_UNORM
5298,7-0_output\hou\w1h1\texture\w1h1_a0_stvr7_n.dds,512x512,BC7_UNORM
5299,6-3_output\hou\w1h1\texture\w1h1_a1_gito0_n.dds,256x256,BC3_UNORM
5299,7-0_output\hou\w1h1\texture\w1h1_a1_gito0_n.dds,256x256,BC7_UNORM
5300,6-3_output\hou\w1h1\texture\w1h1_b0_g0001_n.dds,512x512,BC3_UNORM
5300,7-0_output\hou\w1h1\texture\w1h1_b0_g0001_n.dds,512x512,BC7_UNORM
5301,6-3_output\hou\w1h1\texture\w1h1_b0_mtst1_n.dds,1024x1024,BC3_UNORM
5301,7-0_output\hou\w1h1\texture\w1h1_b0_mtst1_n.dds,1024x1024,BC7_UNORM
5302,6-3_output\hou\w1h1\texture\w1h1_b0_mtst2_n.dds,1024x1024,BC3_UNORM
5302,7-0_output\hou\w1h1\texture\w1h1_b0_mtst2_n.dds,1024x1024,BC7_UNORM
5303,6-3_output\hou\w1h1\texture\w1h1_b0_roof1_n.dds,256x256,BC3_UNORM
5303,7-0_output\hou\w1h1\texture\w1h1_b0_roof1_n.dds,256x256,BC7_UNORM
5304,6-3_output\hou\w1h1\texture\w1h1_b0_stbl2_n.dds,512x512,BC3_UNORM
5304,7-0_output\hou\w1h1\texture\w1h1_b0_stbl2_n.dds,512x512,BC7_UNORM
5305,6-3_output\hou\w1h1\texture\w1h1_b0_stbl3_n.dds,512x512,BC3_UNORM
5305,7-0_output\hou\w1h1\texture\w1h1_b0_stbl3_n.dds,512x512,BC7_UNORM
5306,6-3_output\hou\w1h1\texture\w1h1_b0_stbl4_n.dds,512x512,BC3_UNORM
5306,7-0_output\hou\w1h1\texture\w1h1_b0_stbl4_n.dds,512x512,BC7_UNORM
5314,6-3_output\hou\w1h1\texture\w1h1_w1_terr1_n.dds,256x256,BC3_UNORM
5314,7-0_output\hou\w1h1\texture\w1h1_w1_terr1_n.dds,256x256,BC7_UNORM
5317,6-3_output\ind\common\texture\e1h0_p_dor0002_0a_n.dds,512x512,BC3_UNORM
5317,7-0_output\ind\common\texture\e1h0_p_dor0002_0a_n.dds,512x512,BC7_UNORM
5322,6-3_output\ind\common\texture\f1h0_p_wid0001_0a_n.dds,256x256,BC3_UNORM
5322,7-0_output\ind\common\texture\f1h0_p_wid0001_0a_n.dds,256x256,BC7_UNORM
5324,6-3_output\ind\common\texture\s1h0_p_wid0001_0a_n.dds,512x512,BC3_UNORM
5324,7-0_output\ind\common\texture\s1h0_p_wid0001_0a_n.dds,512x512,BC7_UNORM
5325,6-3_output\ind\common\texture\w1h0_p_wid0001_0a_n.dds,512x512,BC3_UNORM
5325,7-0_output\ind\common\texture\w1h0_p_wid0001_0a_n.dds,512x512,BC7_UNORM
5326,6-3_output\ind\common\texture\w1i0_i_enc0000_0b_n.dds,512x512,BC3_UNORM
5326,7-0_output\ind\common\texture\w1i0_i_enc0000_0b_n.dds,512x512,BC7_UNORM
5327,6-3_output\l_rof\0004\texture\r1h0_l_rof0004_1b_d.dds,512x512,BC3_UNORM
5327,7-0_output\l_rof\0004\texture\r1h0_l_rof0004_1b_d.dds,512x512,BC7_UNORM
5329,6-3_output\m_rof\0004\texture\r1h0_m_rof0004_1b_d.dds,512x512,BC3_UNORM
5329,7-0_output\m_rof\0004\texture\r1h0_m_rof0004_1b_d.dds,512x512,BC7_UNORM
5332,6-3_output\ome\z3o2\texture\z3o2_a1_flo01_n.dds,1024x1024,BC3_UNORM
5332,7-0_output\ome\z3o2\texture\z3o2_a1_flo01_n.dds,1024x1024,BC7_UNORM
5335,6-3_output\ome\z3o3\texture\z3o3_a1_ton02_n.dds,256x256,BC3_UNORM
5335,7-0_output\ome\z3o3\texture\z3o3_a1_ton02_n.dds,256x256,BC7_UNORM
5341,6-3_output\ome\z3o4\texture\z3o4_t1_flo01_n.dds,1024x1024,BC3_UNORM
5341,7-0_output\ome\z3o4\texture\z3o4_t1_flo01_n.dds,1024x1024,BC7_UNORM
5347,6-3_output\ome\z3o7\texture\z3o7_a1_lamp_n.dds,512x512,BC3_UNORM
5347,7-0_output\ome\z3o7\texture\z3o7_a1_lamp_n.dds,512x512,BC7_UNORM
5352,6-3_output\ome\z3o7\texture\z3o7_b1_flor1_n.dds,512x512,BC3_UNORM
5352,7-0_output\ome\z3o7\texture\z3o7_b1_flor1_n.dds,512x512,BC7_UNORM
5358,6-3_output\ome\z3o7\texture\z3o7_w0_g0002_n.dds,1024x1024,BC3_UNORM
5358,7-0_output\ome\z3o7\texture\z3o7_w0_g0002_n.dds,1024x1024,BC7_UNORM
5363,6-3_output\ome\z3o8\texture\z3o8_a0_blue1_n.dds,1024x1024,BC3_UNORM
5363,7-0_output\ome\z3o8\texture\z3o8_a0_blue1_n.dds,1024x1024,BC7_UNORM
5365,6-3_output\ome\z3o8\texture\z3o8_a0_bluk1_n.dds,1024x1024,BC3_UNORM
5365,7-0_output\ome\z3o8\texture\z3o8_a0_bluk1_n.dds,1024x1024,BC7_UNORM
5366,6-3_output\ome\z3o8\texture\z3o8_a0_flor6_n.dds,512x512,BC3_UNORM
5366,7-0_output\ome\z3o8\texture\z3o8_a0_flor6_n.dds,512x512,BC7_UNORM
5367,6-3_output\ome\z3o8\texture\z3o8_a0_flor7_n.dds,2048x2048,BC3_UNORM
5367,7-0_output\ome\z3o8\texture\z3o8_a0_flor7_n.dds,2048x2048,BC7_UNORM
5368,6-3_output\ome\z3o8\texture\z3o8_a0_kapa1_n.dds,256x256,BC3_UNORM
5368,7-0_output\ome\z3o8\texture\z3o8_a0_kapa1_n.dds,256x256,BC7_UNORM
5369,6-3_output\ome\z3o8\texture\z3o8_a0_lam02_n.dds,512x512,BC3_UNORM
5369,7-0_output\ome\z3o8\texture\z3o8_a0_lam02_n.dds,512x512,BC7_UNORM
5370,6-3_output\ome\z3o8\texture\z3o8_a0_lamp1_n.dds,512x512,BC3_UNORM
5370,7-0_output\ome\z3o8\texture\z3o8_a0_lamp1_n.dds,512x512,BC7_UNORM
5372,6-3_output\ome\z3o8\texture\z3o8_a0_pink1_n.dds,1024x1024,BC3_UNORM
5372,7-0_output\ome\z3o8\texture\z3o8_a0_pink1_n.dds,1024x1024,BC7_UNORM
5373,6-3_output\ome\z3o8\texture\z3o8_a0_tako1_n.dds,256x256,BC3_UNORM
5373,7-0_output\ome\z3o8\texture\z3o8_a0_tako1_n.dds,256x256,BC7_UNORM
5375,6-3_output\ome\z3o8\texture\z3o8_a0_ylow1_n.dds,1024x1024,BC3_UNORM
5375,7-0_output\ome\z3o8\texture\z3o8_a0_ylow1_n.dds,1024x1024,BC7_UNORM
5376,6-3_output\ome\z3o8\texture\z3o8_v0_metl1_n.dds,1024x1024,BC3_UNORM
5376,7-0_output\ome\z3o8\texture\z3o8_v0_metl1_n.dds,1024x1024,BC7_UNORM
5379,6-3_output\ome\z3oa\texture\_z3oa_a0_mis01_n.dds,1024x1024,BC3_UNORM
5379,7-0_output\ome\z3oa\texture\_z3oa_a0_mis01_n.dds,1024x1024,BC7_UNORM
5380,6-3_output\ome\z3oc\texture\z3oc_a1_cry01_n.dds,512x512,BC3_UNORM
5380,7-0_output\ome\z3oc\texture\z3oc_a1_cry01_n.dds,512x512,BC7_UNORM
5381,6-3_output\ome\z3oc\texture\z3oc_a1_flor6_n.dds,2048x2048,BC3_UNORM
5381,7-0_output\ome\z3oc\texture\z3oc_a1_flor6_n.dds,2048x2048,BC7_UNORM
